3.102,1.863,-0.000,5.304
3.396,1.813,-0.000,5.474
3.374,1.546,-0.000,5.320
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
1.458,1.144,-0.000,4.396
2.456,1.885,-0.000,5.176
3.185,2.157,-0.000,5.375
4.054,2.040,-0.000,5.881
4.055,1.280,-0.000,5.467
2.994,1.698,-0.000,5.239
0.055,0.635,-0.000,3.625
1.919,2.037,-0.000,5.076
3.263,2.545,-0.000,5.421
4.857,2.324,-0.000,6.336
4.836,0.920,-0.000,5.547
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
0.515,-0.000,-0.000,1.914
1.934,1.654,-0.000,3.479
2.844,2.351,-0.000,3.769
4.172,2.175,-0.000,4.805
3.611,0.508,-0.000,3.789
1.925,0.846,-0.000,1.174
1.925,0.846,-0.000,1.174
1.925,0.846,-0.000,1.174
1.925,0.846,-0.000,1.174
1.925,0.846,-0.000,1.174
1.925,0.846,-0.000,1.174
1.925,0.846,-0.000,1.174
4.248,1.684,-0.000,2.449
2.793,0.590,-0.000,1.304
1.734,0.186,-0.000,1.014
0.473,0.348,-0.000,0.278
0.454,1.428,-0.000,0.859
1.924,0.846,-0.000,1.174
1.924,0.846,-0.000,1.174
1.924,0.846,-0.000,1.174
1.924,0.846,-0.000,1.174
1.924,0.846,-0.000,1.174
1.924,0.846,-0.000,1.174
1.924,0.846,-0.000,1.174
3.358,1.363,-0.000,1.961
2.518,0.716,-0.000,1.290
1.903,0.472,-0.000,1.119
1.164,0.554,-0.000,0.688
1.127,1.161,-0.000,1.003
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
3.449,1.397,-0.000,2.011
2.471,0.665,-0.000,1.243
1.756,0.395,-0.000,1.049
0.900,0.509,-0.000,0.550
0.898,1.255,-0.000,0.955
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
4.005,1.596,-0.000,2.316
2.714,0.623,-0.000,1.298
1.777,0.265,-0.000,1.042
0.663,0.406,-0.000,0.392
0.642,1.353,-0.000,0.899
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
3.591,1.448,-0.000,2.089
2.555,0.665,-0.000,1.271
1.799,0.375,-0.000,1.064
0.894,0.489,-0.000,0.536
0.876,1.260,-0.000,0.949
1.919,0.846,-0.000,1.172
1.919,0.846,-0.000,1.172
1.919,0.846,-0.000,1.172
1.919,0.846,-0.000,1.172
1.919,0.846,-0.000,1.172
1.919,0.846,-0.000,1.172
1.919,0.846,-0.000,1.172
3.306,1.345,-0.000,1.932
2.424,0.684,-0.000,1.240
1.778,0.440,-0.000,1.064
1.004,0.541,-0.000,0.612
0.997,1.212,-0.000,0.975
1.920,0.846,-0.000,1.172
4.657,1.832,-0.000,2.673
2.904,0.515,-0.000,1.302
1.613,0.026,-0.000,0.959
0.053,0.234,-0.000,0.056
0.089,1.468,-0.000,0.736
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
4.615,2.327,-0.000,3.817
3.027,0.754,-0.000,2.260
1.901,0.110,-0.000,1.872
0.386,0.266,-0.000,0.797
0.626,1.719,-0.000,1.567
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
0.834,0.917,-0.000,4.053
2.232,1.962,-0.000,5.149
3.262,2.350,-0.000,5.430
4.504,2.187,-0.000,6.154
4.513,1.100,-0.000,5.566
2.993,1.698,-0.000,5.239
2.993,1.698,-0.000,5.239
2.993,1.698,-0.000,5.239
2.993,1.698,-0.000,5.239
2.993,1.698,-0.000,5.239
2.993,1.698,-0.000,5.239
2.993,1.698,-0.000,5.239
0.189,0.684,-0.000,3.699
1.877,1.955,-0.000,5.029
3.063,2.408,-0.000,5.354
4.428,2.239,-0.000,6.150
4.461,1.120,-0.000,5.554
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
0.624,0.841,-0.000,3.938
2.072,1.934,-0.000,5.080
3.108,2.331,-0.000,5.364
4.323,2.179,-0.000,6.072
4.347,1.163,-0.000,5.530
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
0.479,0.789,-0.000,3.858
2.022,1.952,-0.000,5.074
3.126,2.373,-0.000,5.376
4.418,2.210,-0.000,6.130
4.441,1.126,-0.000,5.550
2.980,1.697,-0.000,5.233
2.980,1.697,-0.000,5.233
2.980,1.697,-0.000,5.233
2.980,1.697,-0.000,5.233
2.980,1.697,-0.000,5.233
2.980,1.697,-0.000,5.233
2.980,1.697,-0.000,5.233
0.536,0.810,-0.000,3.890
2.059,1.956,-0.000,5.089
3.154,2.373,-0.000,5.388
4.445,2.208,-0.000,6.141
4.464,1.117,-0.000,5.555
2.978,1.697,-0.000,5.232
2.978,1.697,-0.000,5.232
2.978,1.697,-0.000,5.232
2.978,1.697,-0.000,5.232
2.978,1.697,-0.000,5.232
2.978,1.697,-0.000,5.232
2.978,1.697,-0.000,5.232
0.824,0.914,-0.000,4.048
2.131,1.904,-0.000,5.080
3.061,2.262,-0.000,5.336
4.149,2.128,-0.000,5.970
4.174,1.227,-0.000,5.491
2.962,1.695,-0.000,5.225
4.882,1.967,-0.000,2.919
3.040,0.544,-0.000,1.424
1.689,0.005,-0.000,1.029
0.051,0.198,-0.000,0.041
0.058,1.454,-0.000,0.688
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
0.250,0.706,-0.000,3.732
1.933,1.973,-0.000,5.058
3.133,2.430,-0.000,5.386
4.534,2.253,-0.000,6.203
4.559,1.081,-0.000,5.576
2.993,1.698,-0.000,5.238
2.993,1.698,-0.000,5.238
2.993,1.698,-0.000,5.238
2.993,1.698,-0.000,5.238
2.993,1.698,-0.000,5.238
2.993,1.698,-0.000,5.238
2.993,1.698,-0.000,5.238
4.868,1.986,-0.000,2.969
3.079,0.585,-0.000,1.491
1.784,0.056,-0.000,1.096
0.231,0.230,-0.000,0.145
0.197,1.523,-0.000,0.799
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
0.106,0.495,-0.000,3.291
1.865,1.932,-0.000,4.813
3.170,2.502,-0.000,5.251
4.794,2.344,-0.000,6.293
4.844,0.969,-0.000,5.637
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
4.901,1.943,-0.000,2.860
3.083,0.560,-0.000,1.410
1.786,0.056,-0.000,1.043
0.263,0.243,-0.000,0.141
0.236,1.515,-0.000,0.812
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
0.044,0.579,-0.000,3.499
1.846,1.971,-0.000,4.963
3.141,2.488,-0.000,5.345
4.678,2.308,-0.000,6.272
4.710,1.022,-0.000,5.608
2.991,1.698,-0.000,5.238
2.991,1.698,-0.000,5.238
2.991,1.698,-0.000,5.238
2.991,1.698,-0.000,5.238
2.991,1.698,-0.000,5.238
2.991,1.698,-0.000,5.238
2.991,1.698,-0.000,5.238
0.188,0.683,-0.000,3.698
1.923,1.988,-0.000,5.064
3.166,2.461,-0.000,5.404
4.625,2.275,-0.000,6.254
4.647,1.047,-0.000,5.595
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
0.120,0.659,-0.000,3.661
1.895,1.993,-0.000,5.058
3.164,2.476,-0.000,5.404
4.648,2.286,-0.000,6.270
4.670,1.037,-0.000,5.600
2.982,1.697,-0.000,5.234
0.043,0.631,-0.000,3.619
1.906,2.031,-0.000,5.085
3.265,2.547,-0.000,5.455
4.886,2.338,-0.000,6.401
4.906,0.945,-0.000,5.651
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
4.896,1.949,-0.000,2.876
3.095,0.573,-0.000,1.431
1.814,0.071,-0.000,1.064
0.315,0.252,-0.000,0.172
0.284,1.496,-0.000,0.823
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
4.658,1.832,-0.000,2.674
3.006,0.587,-0.000,1.372
1.837,0.140,-0.000,1.052
0.481,0.309,-0.000,0.261
0.450,1.431,-0.000,0.859
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
0.298,0.235,-0.000,2.641
1.894,1.796,-0.000,4.206
3.041,2.441,-0.000,4.618
4.584,2.293,-0.000,5.712
4.411,0.777,-0.000,4.936
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
1.933,0.847,-0.000,1.178
4.758,1.868,-0.000,2.729
3.018,0.559,-0.000,1.359
1.775,0.086,-0.000,1.019
0.322,0.271,-0.000,0.172
0.298,1.491,-0.000,0.826
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
4.440,1.753,-0.000,2.554
2.912,0.600,-0.000,1.349
1.822,0.183,-0.000,1.050
0.545,0.341,-0.000,0.306
0.515,1.404,-0.000,0.872
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
1.922,0.846,-0.000,1.173
4.147,1.648,-0.000,2.394
2.765,0.606,-0.000,1.304
1.761,0.223,-0.000,1.030
0.569,0.375,-0.000,0.335
0.551,1.391,-0.000,0.880
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
4.575,1.802,-0.000,2.628
2.958,0.584,-0.000,1.354
1.804,0.143,-0.000,1.038
0.456,0.313,-0.000,0.252
0.430,1.439,-0.000,0.854
1.936,0.847,-0.000,1.179
4.671,1.837,-0.000,2.681
2.912,0.516,-0.000,1.301
1.614,0.024,-0.000,0.950
0.044,0.229,-0.000,0.037
0.068,1.459,-0.000,0.704
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
0.414,0.765,-0.000,3.822
1.990,1.953,-0.000,5.065
3.113,2.383,-0.000,5.372
4.425,2.217,-0.000,6.137
4.450,1.123,-0.000,5.552
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
2.981,1.697,-0.000,5.233
0.496,0.795,-0.000,3.867
2.021,1.945,-0.000,5.070
3.109,2.361,-0.000,5.368
4.380,2.201,-0.000,6.109
4.404,1.140,-0.000,5.541
2.974,1.696,-0.000,5.231
2.974,1.696,-0.000,5.231
2.974,1.696,-0.000,5.231
2.974,1.696,-0.000,5.231
2.974,1.696,-0.000,5.231
2.974,1.696,-0.000,5.231
2.974,1.696,-0.000,5.231
1.000,0.979,-0.000,4.145
2.224,1.902,-0.000,5.110
3.104,2.238,-0.000,5.351
4.141,2.108,-0.000,5.955
4.159,1.235,-0.000,5.488
2.972,1.696,-0.000,5.230
2.972,1.696,-0.000,5.230
2.972,1.696,-0.000,5.230
2.972,1.696,-0.000,5.230
2.972,1.696,-0.000,5.230
2.972,1.696,-0.000,5.230
2.972,1.696,-0.000,5.230
3.805,2.047,-0.000,5.514
3.799,1.659,-0.000,5.478
3.328,1.349,-0.000,5.337
2.401,1.311,-0.000,4.773
2.402,1.946,-0.000,4.834
2.998,1.698,-0.000,5.241
2.998,1.698,-0.000,5.241
2.998,1.698,-0.000,5.241
2.998,1.698,-0.000,5.241
2.998,1.698,-0.000,5.241
2.998,1.698,-0.000,5.241
2.998,1.698,-0.000,5.241
2.681,1.584,-0.000,5.066
2.987,1.775,-0.000,5.284
3.186,1.825,-0.000,5.334
3.377,1.771,-0.000,5.443
3.317,1.572,-0.000,5.309
2.997,1.698,-0.000,5.240
2.997,1.698,-0.000,5.240
2.997,1.698,-0.000,5.240
2.997,1.698,-0.000,5.240
2.997,1.698,-0.000,5.240
2.997,1.698,-0.000,5.240
2.997,1.698,-0.000,5.240
4.257,2.472,-0.000,4.784
2.967,0.993,-0.000,3.459
2.224,0.258,-0.000,3.249
1.045,0.451,-0.000,2.254
1.865,2.214,-0.000,3.431
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
4.666,2.261,-0.000,3.654
3.032,0.716,-0.000,2.104
1.861,0.090,-0.000,1.708
0.317,0.251,-0.000,0.644
0.506,1.663,-0.000,1.383
2.986,1.697,-0.000,5.236
4.906,1.935,-0.000,2.841
3.036,0.520,-0.000,1.360
1.674,-0.000,-0.000,0.984
0.046,0.203,-0.000,0.028
0.065,1.457,-0.000,0.699
2.990,1.698,-0.000,5.237
2.990,1.698,-0.000,5.237
2.990,1.698,-0.000,5.237
2.990,1.698,-0.000,5.237
2.990,1.698,-0.000,5.237
2.990,1.698,-0.000,5.237
2.990,1.698,-0.000,5.237
0.720,0.876,-0.000,3.991
2.092,1.914,-0.000,5.074
3.070,2.291,-0.000,5.343
4.215,2.151,-0.000,6.011
4.246,1.204,-0.000,5.508
2.988,1.697,-0.000,5.236
2.988,1.697,-0.000,5.236
2.988,1.697,-0.000,5.236
2.988,1.697,-0.000,5.236
2.988,1.697,-0.000,5.236
2.988,1.697,-0.000,5.236
2.988,1.697,-0.000,5.236
0.071,0.641,-0.000,3.634
1.867,1.991,-0.000,5.047
3.143,2.476,-0.000,5.396
4.629,2.286,-0.000,6.262
4.651,1.044,-0.000,5.595
2.967,1.696,-0.000,5.227
2.967,1.696,-0.000,5.227
2.967,1.696,-0.000,5.227
2.967,1.696,-0.000,5.227
2.967,1.696,-0.000,5.227
2.967,1.696,-0.000,5.227
2.967,1.696,-0.000,5.227
1.586,1.193,-0.000,4.468
2.422,1.829,-0.000,5.131
3.030,2.066,-0.000,5.299
3.753,1.983,-0.000,5.720
3.786,1.388,-0.000,5.410
3.001,1.698,-0.000,5.242
3.001,1.698,-0.000,5.242
3.001,1.698,-0.000,5.242
3.001,1.698,-0.000,5.242
3.001,1.698,-0.000,5.242
3.001,1.698,-0.000,5.242
3.001,1.698,-0.000,5.242
4.723,2.185,-0.000,3.466
3.038,0.675,-0.000,1.922
1.813,0.067,-0.000,1.510
0.229,0.229,-0.000,0.447
0.347,1.589,-0.000,1.136
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
2.996,1.698,-0.000,5.240
4.756,2.140,-0.000,3.351
3.051,0.661,-0.000,1.797
1.776,0.052,-0.000,1.338
0.131,0.195,-0.000,0.233
0.149,1.496,-0.000,0.828
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
4.823,2.048,-0.000,3.123
3.060,0.610,-0.000,1.600
1.751,0.039,-0.000,1.162
0.121,0.199,-0.000,0.117
0.099,1.474,-0.000,0.720
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
1.936,0.847,-0.000,1.179
0.064,0.552,-0.000,3.433
1.877,1.977,-0.000,4.934
3.209,2.523,-0.000,5.342
4.834,2.342,-0.000,6.341
4.871,0.959,-0.000,5.643
2.992,1.698,-0.000,5.238
0.014,0.620,-0.000,3.602
1.894,2.034,-0.000,5.077
3.257,2.551,-0.000,5.442
4.878,2.337,-0.000,6.383
4.886,0.937,-0.000,5.619
1.931,0.847,-0.000,1.177
1.931,0.847,-0.000,1.177
1.931,0.847,-0.000,1.177
1.931,0.847,-0.000,1.177
1.931,0.847,-0.000,1.177
1.931,0.847,-0.000,1.177
1.931,0.847,-0.000,1.177
4.296,1.701,-0.000,2.475
2.911,0.648,-0.000,1.378
1.934,0.268,-0.000,1.108
0.804,0.400,-0.000,0.449
0.759,1.310,-0.000,0.925
1.939,0.847,-0.000,1.180
1.939,0.847,-0.000,1.180
1.939,0.847,-0.000,1.180
1.939,0.847,-0.000,1.180
1.939,0.847,-0.000,1.180
1.939,0.847,-0.000,1.180
1.939,0.847,-0.000,1.180
4.393,1.736,-0.000,2.528
2.879,0.595,-0.000,1.335
1.793,0.180,-0.000,1.038
0.516,0.341,-0.000,0.293
0.493,1.415,-0.000,0.868
1.942,0.847,-0.000,1.182
1.942,0.847,-0.000,1.182
1.942,0.847,-0.000,1.182
1.942,0.847,-0.000,1.182
1.942,0.847,-0.000,1.182
1.942,0.847,-0.000,1.182
1.942,0.847,-0.000,1.182
4.139,1.643,-0.000,2.389
2.775,0.616,-0.000,1.314
1.792,0.240,-0.000,1.045
0.631,0.387,-0.000,0.368
0.611,1.369,-0.000,0.894
1.945,0.848,-0.000,1.183
1.945,0.848,-0.000,1.183
1.945,0.848,-0.000,1.183
1.945,0.848,-0.000,1.183
1.945,0.848,-0.000,1.183
1.946,0.848,-0.000,1.183
1.946,0.848,-0.000,1.183
3.370,1.364,-0.000,1.966
2.469,0.688,-0.000,1.257
1.815,0.440,-0.000,1.079
1.040,0.541,-0.000,0.627
1.032,1.205,-0.000,0.985
1.947,0.848,-0.000,1.184
1.947,0.848,-0.000,1.184
1.947,0.848,-0.000,1.184
1.947,0.848,-0.000,1.184
1.948,0.848,-0.000,1.184
1.948,0.848,-0.000,1.184
1.948,0.848,-0.000,1.184
0.996,0.379,-0.000,1.106
1.194,1.027,-0.000,1.407
1.387,1.613,-0.000,1.238
3.259,1.748,-0.000,2.430
2.746,0.477,-0.000,2.187
1.913,0.845,-0.000,1.169
1.913,0.845,-0.000,1.169
1.913,0.845,-0.000,1.169
1.913,0.845,-0.000,1.169
1.913,0.845,-0.000,1.169
1.913,0.845,-0.000,1.169
1.913,0.845,-0.000,1.169
0.356,0.149,-0.000,2.420
1.920,1.772,-0.000,3.963
2.969,2.413,-0.000,4.277
4.384,2.222,-0.000,5.281
3.991,0.636,-0.000,4.336
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
1.920,0.846,-0.000,1.172
0.842,0.248,-0.000,1.336
1.526,1.244,-0.000,2.149
2.482,2.166,-0.000,2.424
3.731,2.128,-0.000,3.788
3.028,0.347,-0.000,2.897
1.930,0.846,-0.000,1.176
4.881,1.913,-0.000,2.796
3.019,0.514,-0.000,1.332
1.661,-0.000,-0.000,0.961
0.040,0.206,-0.000,0.016
0.058,1.454,-0.000,0.687
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
2.987,1.697,-0.000,5.236
0.705,0.871,-0.000,3.982
2.124,1.939,-0.000,5.100
3.148,2.330,-0.000,5.380
4.358,2.177,-0.000,6.086
4.378,1.152,-0.000,5.537
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
2.992,1.698,-0.000,5.238
